date,lottery,number,animal,time
2025-04-25,lagranjita,8,raton,10:00 AM
2025-04-25,lagranjita,12,caballo,11:00 AM
2025-04-25,lagranjita,31,lapa,12:00 PM
2025-04-25,lagranjita,34,venado,01:00 PM
2025-04-25,lagranjita,37,ballena,02:00 PM
2025-04-25,lagranjita,26,vaca,03:00 PM
2025-04-25,lagranjita,15,zorro,04:00 PM
2025-04-25,lagranjita,31,lapa,05:00 PM
2025-04-25,lagranjita,3,ciempies,06:00 PM
2025-04-25,lagranjita,17,pavo,07:00 PM
2025-04-26,lagranjita,22,camello,08:00 AM
2025-04-26,lagranjita,3,ciempies,09:00 AM
2025-04-26,lagranjita,16,oso,10:00 AM
2025-04-26,lagranjita,35,jirafa,11:00 AM
2025-04-26,lagranjita,0,delfin,12:00 PM
2025-04-26,lagranjita,9,aguila,01:00 PM
2025-04-26,lagranjita,21,gallo,02:00 PM
2025-04-26,lagranjita,2,toro,03:00 PM
2025-04-26,lagranjita,37,ballena,04:00 PM
2025-04-26,lagranjita,13,mono,05:00 PM
2025-04-26,lagranjita,8,raton,06:00 PM
2025-04-26,lagranjita,17,pavo,07:00 PM
2025-04-27,lagranjita,15,zorro,08:00 AM
2025-04-27,lagranjita,26,vaca,09:00 AM
2025-04-27,lagranjita,37,ballena,10:00 AM
2025-04-27,lagranjita,22,camello,11:00 AM
2025-04-27,lagranjita,5,leon,12:00 PM
2025-04-27,lagranjita,19,chivo,01:00 PM
2025-04-27,lagranjita,35,jirafa,02:00 PM
2025-04-27,lagranjita,20,cochino,03:00 PM
2025-04-27,lagranjita,21,gallo,04:00 PM
2025-04-27,lagranjita,8,raton,05:00 PM
2025-04-27,lagranjita,33,pescado,06:00 PM
2025-04-27,lagranjita,10,tigre,07:00 PM
2025-04-28,lagranjita,4,alacran,08:00 AM
2025-04-28,lagranjita,18,burro,09:00 AM
2025-04-28,lagranjita,3,ciempies,10:00 AM
2025-04-28,lagranjita,21,gallo,11:00 AM
2025-04-28,lagranjita,2,toro,12:00 PM
2025-04-28,lagranjita,6,rana,01:00 PM
2025-04-28,lagranjita,27,perro,02:00 PM
2025-04-28,lagranjita,35,jirafa,03:00 PM
2025-04-28,lagranjita,31,lapa,04:00 PM
2025-04-28,lagranjita,2,toro,05:00 PM
2025-04-28,lagranjita,32,ardilla,06:00 PM
2025-04-28,lagranjita,8,raton,07:00 PM
2025-04-29,lagranjita,10,tigre,08:00 AM
2025-04-29,lagranjita,19,chivo,09:00 AM
2025-04-29,lagranjita,31,lapa,10:00 AM
2025-04-29,lagranjita,1,carnero,11:00 AM
2025-04-29,lagranjita,9,aguila,12:00 PM
2025-04-29,lagranjita,23,cebra,01:00 PM
2025-04-29,lagranjita,3,ciempies,02:00 PM
2025-04-29,lagranjita,23,cebra,03:00 PM
2025-04-29,lagranjita,35,jirafa,04:00 PM
2025-04-29,lagranjita,25,gallina,05:00 PM
2025-04-29,lagranjita,16,oso,06:00 PM
2025-04-29,lagranjita,26,vaca,07:00 PM
2025-04-30,lagranjita,20,cochino,08:00 AM
2025-04-30,lagranjita,10,tigre,09:00 AM
2025-04-30,lagranjita,13,mono,10:00 AM
2025-04-30,lagranjita,6,rana,11:00 AM
2025-04-30,lagranjita,4,alacran,12:00 PM
2025-04-30,lagranjita,3,ciempies,01:00 PM
2025-04-30,lagranjita,18,burro,02:00 PM
2025-04-30,lagranjita,21,gallo,03:00 PM
2025-04-30,lagranjita,17,pavo,04:00 PM
2025-04-30,lagranjita,26,vaca,05:00 PM
2025-04-30,lagranjita,22,camello,06:00 PM
2025-04-30,lagranjita,6,rana,07:00 PM
2025-05-01,lagranjita,8,raton,08:00 AM
2025-05-01,lagranjita,28,zamuro,09:00 AM
2025-05-01,lagranjita,22,camello,10:00 AM
2025-05-01,lagranjita,33,pescado,11:00 AM
2025-05-01,lagranjita,13,mono,12:00 PM
2025-05-01,lagranjita,34,venado,01:00 PM
2025-05-01,lagranjita,20,cochino,02:00 PM
2025-05-01,lagranjita,18,burro,03:00 PM
2025-05-01,lagranjita,15,zorro,04:00 PM
2025-05-01,lagranjita,28,zamuro,05:00 PM
2025-05-01,lagranjita,9,aguila,06:00 PM
2025-05-01,lagranjita,29,elefante,07:00 PM
2025-05-02,lagranjita,15,zorro,08:00 AM
2025-05-02,lagranjita,37,ballena,09:00 AM
2025-05-02,lagranjita,21,gallo,10:00 AM
2025-05-02,lagranjita,31,lapa,11:00 AM
2025-05-02,lagranjita,35,jirafa,12:00 PM
2025-05-02,lagranjita,22,camello,01:00 PM
2025-05-02,lagranjita,2,toro,02:00 PM
2025-05-02,lagranjita,21,gallo,03:00 PM
2025-05-02,lagranjita,4,alacran,04:00 PM
2025-05-02,lagranjita,9,aguila,05:00 PM
2025-05-02,lagranjita,36,culebra,06:00 PM
2025-05-02,lagranjita,20,cochino,07:00 PM
2025-05-03,lagranjita,36,culebra,08:00 AM
2025-05-03,lagranjita,0,delfin,09:00 AM
2025-05-03,lagranjita,34,venado,10:00 AM
2025-05-03,lagranjita,24,iguana,11:00 AM
2025-05-03,lagranjita,21,gallo,12:00 PM
2025-05-03,lagranjita,32,ardilla,01:00 PM
2025-05-03,lagranjita,15,zorro,02:00 PM
2025-05-03,lagranjita,17,pavo,03:00 PM
2025-05-03,lagranjita,26,vaca,04:00 PM
2025-05-03,lagranjita,33,pescado,05:00 PM
2025-05-03,lagranjita,18,burro,06:00 PM
2025-05-03,lagranjita,17,pavo,07:00 PM
2025-05-04,lagranjita,20,cochino,08:00 AM
2025-05-04,lagranjita,4,alacran,09:00 AM
2025-05-04,lagranjita,17,pavo,10:00 AM
2025-05-04,lagranjita,31,lapa,11:00 AM
2025-05-04,lagranjita,28,zamuro,12:00 PM
2025-05-04,lagranjita,20,cochino,01:00 PM
2025-05-04,lagranjita,33,pescado,02:00 PM
2025-05-04,lagranjita,30,caiman,03:00 PM
2025-05-04,lagranjita,23,cebra,04:00 PM
2025-05-04,lagranjita,14,paloma,05:00 PM
2025-05-04,lagranjita,16,oso,06:00 PM
2025-05-04,lagranjita,33,pescado,07:00 PM
2025-05-05,lagranjita,8,raton,08:00 AM
2025-05-05,lagranjita,21,gallo,09:00 AM
2025-05-05,lagranjita,32,ardilla,10:00 AM
2025-05-05,lagranjita,12,caballo,11:00 AM
2025-05-05,lagranjita,35,jirafa,12:00 PM
2025-05-05,lagranjita,33,pescado,01:00 PM
2025-05-05,lagranjita,27,perro,02:00 PM
2025-05-05,lagranjita,1,carnero,03:00 PM
2025-05-05,lagranjita,19,chivo,04:00 PM
2025-05-05,lagranjita,15,zorro,05:00 PM
2025-05-05,lagranjita,37,ballena,06:00 PM
2025-05-05,lagranjita,8,raton,07:00 PM
2025-05-06,lagranjita,26,vaca,08:00 AM
2025-05-06,lagranjita,0,delfin,09:00 AM
2025-05-06,lagranjita,24,iguana,10:00 AM
2025-05-06,lagranjita,14,paloma,11:00 AM
2025-05-06,lagranjita,20,cochino,12:00 PM
2025-05-06,lagranjita,19,chivo,01:00 PM
2025-05-06,lagranjita,25,gallina,02:00 PM
2025-05-06,lagranjita,4,alacran,03:00 PM
2025-05-06,lagranjita,30,caiman,04:00 PM
2025-05-06,lagranjita,14,paloma,05:00 PM
2025-05-06,lagranjita,32,ardilla,06:00 PM
2025-05-06,lagranjita,35,jirafa,07:00 PM
2025-05-07,lagranjita,9,aguila,08:00 AM
2025-05-07,lagranjita,22,camello,09:00 AM
2025-05-07,lagranjita,20,cochino,10:00 AM
2025-05-07,lagranjita,11,gato,11:00 AM
2025-05-07,lagranjita,13,mono,12:00 PM
2025-05-07,lagranjita,26,vaca,01:00 PM
2025-05-07,lagranjita,15,zorro,02:00 PM
2025-05-07,lagranjita,36,culebra,03:00 PM
2025-05-07,lagranjita,10,tigre,04:00 PM
2025-05-07,lagranjita,14,paloma,05:00 PM
2025-05-07,lagranjita,36,culebra,06:00 PM
2025-05-07,lagranjita,29,elefante,07:00 PM
2025-05-08,lagranjita,24,iguana,08:00 AM
2025-05-08,lagranjita,3,ciempies,09:00 AM
2025-05-08,lagranjita,35,jirafa,10:00 AM
2025-05-08,lagranjita,28,zamuro,11:00 AM
2025-05-08,lagranjita,9,aguila,12:00 PM
2025-05-08,lagranjita,27,perro,01:00 PM
2025-05-08,lagranjita,24,iguana,02:00 PM
2025-05-08,lagranjita,20,cochino,03:00 PM
2025-05-08,lagranjita,11,gato,04:00 PM
2025-05-08,lagranjita,19,chivo,05:00 PM
2025-05-08,lagranjita,2,toro,06:00 PM
2025-05-08,lagranjita,28,zamuro,07:00 PM
2025-05-09,lagranjita,17,pavo,08:00 AM
2025-05-09,lagranjita,20,cochino,09:00 AM
2025-05-09,lagranjita,34,venado,10:00 AM
2025-05-09,lagranjita,22,camello,11:00 AM
2025-05-09,lagranjita,6,rana,12:00 PM
2025-05-09,lagranjita,32,ardilla,01:00 PM
2025-05-09,lagranjita,8,raton,02:00 PM
2025-05-09,lagranjita,25,gallina,03:00 PM
2025-05-09,lagranjita,30,caiman,04:00 PM
2025-05-09,lagranjita,28,zamuro,05:00 PM
2025-05-09,lagranjita,25,gallina,06:00 PM
2025-05-09,lagranjita,33,pescado,07:00 PM
2025-05-10,lagranjita,36,culebra,08:00 AM
2025-05-10,lagranjita,27,perro,09:00 AM
2025-05-10,lagranjita,17,pavo,10:00 AM
2025-05-10,lagranjita,30,caiman,11:00 AM
2025-05-10,lagranjita,9,aguila,12:00 PM
2025-05-10,lagranjita,22,camello,01:00 PM
2025-05-10,lagranjita,10,tigre,02:00 PM
2025-05-10,lagranjita,35,jirafa,03:00 PM
2025-05-10,lagranjita,6,rana,04:00 PM
2025-05-10,lagranjita,4,alacran,05:00 PM
2025-05-10,lagranjita,34,venado,06:00 PM
2025-05-10,lagranjita,8,raton,07:00 PM
2025-05-11,lagranjita,1,carnero,08:00 AM
2025-05-11,lagranjita,20,cochino,09:00 AM
2025-05-11,lagranjita,33,pescado,10:00 AM
2025-05-11,lagranjita,3,ciempies,11:00 AM
2025-05-11,lagranjita,32,ardilla,12:00 PM
2025-05-11,lagranjita,26,vaca,01:00 PM
2025-05-11,lagranjita,8,raton,02:00 PM
2025-05-11,lagranjita,28,zamuro,03:00 PM
2025-05-11,lagranjita,5,leon,04:00 PM
2025-05-11,lagranjita,27,perro,05:00 PM
2025-05-11,lagranjita,15,zorro,06:00 PM
2025-05-11,lagranjita,18,burro,07:00 PM
2025-05-12,lagranjita,35,jirafa,08:00 AM
2025-05-12,lagranjita,24,iguana,09:00 AM
2025-05-12,lagranjita,15,zorro,10:00 AM
2025-05-12,lagranjita,2,toro,11:00 AM
2025-05-12,lagranjita,13,mono,12:00 PM
2025-05-12,lagranjita,29,elefante,01:00 PM
2025-05-12,lagranjita,33,pescado,02:00 PM
2025-05-12,lagranjita,22,camello,03:00 PM
2025-05-12,lagranjita,3,ciempies,04:00 PM
2025-05-12,lagranjita,10,tigre,05:00 PM
2025-05-12,lagranjita,4,alacran,06:00 PM
2025-05-12,lagranjita,30,caiman,07:00 PM
2025-05-13,lagranjita,21,gallo,08:00 AM
2025-05-13,lagranjita,22,camello,09:00 AM
2025-05-13,lagranjita,7,perico,10:00 AM
2025-05-13,lagranjita,10,tigre,11:00 AM
2025-05-13,lagranjita,16,oso,12:00 PM
2025-05-13,lagranjita,14,paloma,01:00 PM
2025-05-13,lagranjita,8,raton,02:00 PM
2025-05-13,lagranjita,4,alacran,03:00 PM
2025-05-13,lagranjita,36,culebra,04:00 PM
2025-05-13,lagranjita,33,pescado,05:00 PM
2025-05-13,lagranjita,17,pavo,06:00 PM
2025-05-13,lagranjita,2,toro,07:00 PM
2025-05-14,lagranjita,31,lapa,08:00 AM
2025-05-14,lagranjita,0,delfin,09:00 AM
2025-05-14,lagranjita,25,gallina,10:00 AM
2025-05-14,lagranjita,3,ciempies,11:00 AM
2025-05-14,lagranjita,33,pescado,12:00 PM
2025-05-14,lagranjita,0,delfin,01:00 PM
2025-05-14,lagranjita,9,aguila,02:00 PM
2025-05-14,lagranjita,23,cebra,03:00 PM
2025-05-14,lagranjita,26,vaca,04:00 PM
2025-05-14,lagranjita,34,venado,05:00 PM
2025-05-14,lagranjita,9,aguila,06:00 PM
2025-05-14,lagranjita,21,gallo,07:00 PM
2025-05-15,lagranjita,34,venado,08:00 AM
2025-05-15,lagranjita,8,raton,09:00 AM
2025-05-15,lagranjita,12,caballo,10:00 AM
2025-05-15,lagranjita,23,cebra,11:00 AM
2025-05-15,lagranjita,1,carnero,12:00 PM
2025-05-15,lagranjita,20,cochino,01:00 PM
2025-05-15,lagranjita,33,pescado,02:00 PM
2025-05-15,lagranjita,0,delfin,03:00 PM
2025-05-15,lagranjita,26,vaca,04:00 PM
2025-05-15,lagranjita,1,carnero,05:00 PM
2025-05-15,lagranjita,34,venado,06:00 PM
2025-05-15,lagranjita,5,leon,07:00 PM
2025-05-16,lagranjita,22,camello,08:00 AM
2025-05-16,lagranjita,15,zorro,09:00 AM
2025-05-16,lagranjita,26,vaca,10:00 AM
2025-05-16,lagranjita,4,alacran,11:00 AM
2025-05-16,lagranjita,12,caballo,12:00 PM
2025-05-16,lagranjita,14,paloma,01:00 PM
2025-05-16,lagranjita,11,gato,02:00 PM
2025-05-16,lagranjita,21,gallo,03:00 PM
2025-05-16,lagranjita,6,rana,04:00 PM
2025-05-16,lagranjita,5,leon,05:00 PM
2025-05-16,lagranjita,0,delfin,06:00 PM
2025-05-16,lagranjita,20,cochino,07:00 PM
2025-05-17,lagranjita,8,raton,08:00 AM
2025-05-17,lagranjita,14,paloma,09:00 AM
2025-05-17,lagranjita,26,vaca,10:00 AM
2025-05-17,lagranjita,9,aguila,11:00 AM
2025-05-17,lagranjita,3,ciempies,12:00 PM
2025-05-17,lagranjita,19,chivo,01:00 PM
2025-05-17,lagranjita,37,ballena,02:00 PM
2025-05-17,lagranjita,17,pavo,03:00 PM
2025-05-17,lagranjita,10,tigre,04:00 PM
2025-05-17,lagranjita,16,oso,05:00 PM
2025-05-17,lagranjita,31,lapa,06:00 PM
2025-05-17,lagranjita,16,oso,07:00 PM
2025-05-18,lagranjita,0,delfin,08:00 AM
2025-05-18,lagranjita,4,alacran,09:00 AM
2025-05-18,lagranjita,3,ciempies,10:00 AM
2025-05-18,lagranjita,29,elefante,11:00 AM
2025-05-18,lagranjita,32,ardilla,12:00 PM
2025-05-18,lagranjita,10,tigre,01:00 PM
2025-05-18,lagranjita,33,pescado,02:00 PM
2025-05-18,lagranjita,34,venado,03:00 PM
2025-05-18,lagranjita,29,elefante,04:00 PM
2025-05-18,lagranjita,14,paloma,05:00 PM
2025-05-18,lagranjita,7,perico,06:00 PM
2025-05-18,lagranjita,2,toro,07:00 PM
2025-05-19,lagranjita,36,culebra,08:00 AM
2025-05-19,lagranjita,28,zamuro,09:00 AM
2025-05-19,lagranjita,32,ardilla,10:00 AM
2025-05-19,lagranjita,1,carnero,11:00 AM
2025-05-19,lagranjita,4,alacran,12:00 PM
2025-05-19,lagranjita,23,cebra,01:00 PM
2025-05-19,lagranjita,25,gallina,02:00 PM
2025-05-19,lagranjita,5,leon,03:00 PM
2025-05-19,lagranjita,21,gallo,04:00 PM
2025-05-19,lagranjita,1,carnero,05:00 PM
2025-05-19,lagranjita,11,gato,06:00 PM
2025-05-19,lagranjita,32,ardilla,07:00 PM
2025-05-20,lagranjita,26,vaca,08:00 AM
2025-05-20,lagranjita,28,zamuro,09:00 AM
2025-05-20,lagranjita,35,jirafa,10:00 AM
2025-05-20,lagranjita,33,pescado,11:00 AM
2025-05-20,lagranjita,15,zorro,12:00 PM
2025-05-20,lagranjita,11,gato,01:00 PM
2025-05-20,lagranjita,36,culebra,02:00 PM
2025-05-20,lagranjita,30,caiman,03:00 PM
2025-05-20,lagranjita,28,zamuro,04:00 PM
2025-05-20,lagranjita,21,gallo,05:00 PM
2025-05-20,lagranjita,19,chivo,06:00 PM
2025-05-20,lagranjita,17,pavo,07:00 PM
2025-05-21,lagranjita,9,aguila,08:00 AM
2025-05-21,lagranjita,5,leon,09:00 AM
2025-05-21,lagranjita,1,carnero,10:00 AM
2025-05-21,lagranjita,26,vaca,11:00 AM
2025-05-21,lagranjita,18,burro,12:00 PM
2025-05-21,lagranjita,18,burro,01:00 PM
2025-05-21,lagranjita,25,gallina,02:00 PM
2025-05-21,lagranjita,17,pavo,03:00 PM
2025-05-21,lagranjita,7,perico,04:00 PM
2025-05-21,lagranjita,29,elefante,05:00 PM
2025-05-21,lagranjita,9,aguila,06:00 PM
2025-05-21,lagranjita,11,gato,07:00 PM
2025-05-22,lagranjita,28,zamuro,08:00 AM
2025-05-22,lagranjita,16,oso,09:00 AM
2025-05-22,lagranjita,9,aguila,10:00 AM
2025-05-22,lagranjita,13,mono,11:00 AM
2025-05-22,lagranjita,23,cebra,12:00 PM
2025-05-22,lagranjita,7,perico,01:00 PM
2025-05-22,lagranjita,6,rana,02:00 PM
2025-05-22,lagranjita,10,tigre,03:00 PM
2025-05-22,lagranjita,10,tigre,04:00 PM
2025-05-22,lagranjita,21,gallo,05:00 PM
2025-05-22,lagranjita,14,paloma,06:00 PM
2025-05-22,lagranjita,2,toro,07:00 PM
2025-05-23,lagranjita,6,rana,08:00 AM
2025-05-23,lagranjita,17,pavo,09:00 AM
2025-05-23,lagranjita,13,mono,10:00 AM
2025-05-23,lagranjita,22,camello,11:00 AM
2025-05-23,lagranjita,36,culebra,12:00 PM
2025-05-23,lagranjita,26,vaca,01:00 PM
2025-05-23,lagranjita,20,cochino,02:00 PM
2025-05-23,lagranjita,8,raton,03:00 PM
2025-05-23,lagranjita,21,gallo,04:00 PM
2025-05-23,lagranjita,17,pavo,05:00 PM
2025-05-23,lagranjita,29,elefante,06:00 PM
2025-05-23,lagranjita,5,leon,07:00 PM
2025-05-24,lagranjita,8,raton,08:00 AM
2025-05-24,lagranjita,20,cochino,09:00 AM
2025-05-24,lagranjita,32,ardilla,10:00 AM
2025-05-24,lagranjita,30,caiman,11:00 AM
2025-05-24,lagranjita,13,mono,12:00 PM
2025-05-24,lagranjita,17,pavo,01:00 PM
2025-05-24,lagranjita,29,elefante,02:00 PM
2025-05-24,lagranjita,6,rana,03:00 PM
2025-05-24,lagranjita,23,cebra,04:00 PM
2025-05-24,lagranjita,11,gato,05:00 PM
2025-05-24,lagranjita,21,gallo,06:00 PM
2025-05-24,lagranjita,26,vaca,07:00 PM
2025-05-26,lagranjita,11,gato,08:00 AM
2025-05-26,lagranjita,15,zorro,09:00 AM
2025-05-26,lagranjita,33,pescado,10:00 AM
2025-05-26,lagranjita,12,caballo,11:00 AM
2025-05-26,lagranjita,37,ballena,12:00 PM
2025-05-26,lagranjita,27,perro,01:00 PM
2025-05-26,lagranjita,17,pavo,02:00 PM
2025-05-26,lagranjita,2,toro,03:00 PM
2025-05-26,lagranjita,5,leon,04:00 PM
2025-05-26,lagranjita,33,pescado,05:00 PM
2025-05-26,lagranjita,14,paloma,06:00 PM
2025-05-26,lagranjita,1,carnero,07:00 PM
2025-05-27,lagranjita,23,cebra,08:00 AM
2025-05-27,lagranjita,10,tigre,09:00 AM
2025-05-27,lagranjita,4,alacran,10:00 AM
2025-05-27,lagranjita,32,ardilla,11:00 AM
2025-05-27,lagranjita,2,toro,12:00 PM
2025-05-27,lagranjita,15,zorro,01:00 PM
2025-05-27,lagranjita,13,mono,02:00 PM
2025-05-27,lagranjita,7,perico,03:00 PM
2025-05-27,lagranjita,36,culebra,04:00 PM
2025-05-27,lagranjita,18,burro,05:00 PM
2025-05-27,lagranjita,23,cebra,06:00 PM
2025-05-27,lagranjita,36,culebra,07:00 PM
2025-05-28,lagranjita,1,carnero,08:00 AM
2025-05-28,lagranjita,17,pavo,09:00 AM
2025-05-28,lagranjita,14,paloma,10:00 AM
2025-05-28,lagranjita,31,lapa,11:00 AM
2025-05-28,lagranjita,34,venado,12:00 PM
2025-05-28,lagranjita,16,oso,01:00 PM
2025-05-28,lagranjita,35,jirafa,02:00 PM
2025-05-28,lagranjita,31,lapa,03:00 PM
2025-05-28,lagranjita,9,aguila,04:00 PM
2025-05-28,lagranjita,28,zamuro,05:00 PM
2025-05-28,lagranjita,22,camello,06:00 PM
2025-05-28,lagranjita,10,tigre,07:00 PM
2025-05-29,lagranjita,34,venado,08:00 AM
2025-05-29,lagranjita,23,cebra,09:00 AM
2025-05-29,lagranjita,30,caiman,10:00 AM
2025-05-29,lagranjita,22,camello,11:00 AM
2025-05-29,lagranjita,14,paloma,12:00 PM
2025-05-29,lagranjita,26,vaca,01:00 PM
2025-05-29,lagranjita,30,caiman,02:00 PM
2025-05-29,lagranjita,20,cochino,03:00 PM
2025-05-29,lagranjita,36,culebra,04:00 PM
2025-05-29,lagranjita,0,delfin,05:00 PM
2025-05-29,lagranjita,23,cebra,06:00 PM
2025-05-29,lagranjita,13,mono,07:00 PM
2025-05-30,lagranjita,33,pescado,08:00 AM
2025-05-30,lagranjita,2,toro,09:00 AM
2025-05-30,lagranjita,7,perico,10:00 AM
2025-05-30,lagranjita,4,alacran,11:00 AM
2025-05-30,lagranjita,18,burro,12:00 PM
2025-05-30,lagranjita,34,venado,01:00 PM
2025-05-30,lagranjita,3,ciempies,02:00 PM
2025-05-30,lagranjita,13,mono,03:00 PM
2025-05-30,lagranjita,18,burro,04:00 PM
2025-05-30,lagranjita,32,ardilla,05:00 PM
2025-05-30,lagranjita,9,aguila,06:00 PM
2025-05-30,lagranjita,21,gallo,07:00 PM
2025-05-31,lagranjita,26,vaca,08:00 AM
2025-05-31,lagranjita,5,leon,09:00 AM
2025-05-31,lagranjita,15,zorro,10:00 AM
2025-05-31,lagranjita,23,cebra,11:00 AM
2025-05-31,lagranjita,34,venado,12:00 PM
2025-05-31,lagranjita,25,gallina,01:00 PM
2025-05-31,lagranjita,9,aguila,02:00 PM
2025-05-31,lagranjita,35,jirafa,03:00 PM
2025-05-31,lagranjita,2,toro,04:00 PM
2025-05-31,lagranjita,25,gallina,05:00 PM
2025-05-31,lagranjita,29,elefante,06:00 PM
2025-05-31,lagranjita,17,pavo,07:00 PM
2025-06-01,lagranjita,33,pescado,08:00 AM
2025-06-01,lagranjita,18,burro,09:00 AM
2025-06-01,lagranjita,28,zamuro,10:00 AM
2025-06-01,lagranjita,26,vaca,11:00 AM
2025-06-01,lagranjita,34,venado,12:00 PM
2025-06-01,lagranjita,30,caiman,01:00 PM
2025-06-01,lagranjita,1,carnero,02:00 PM
2025-06-01,lagranjita,8,raton,03:00 PM
2025-06-01,lagranjita,32,ardilla,04:00 PM
2025-06-01,lagranjita,8,raton,05:00 PM
2025-06-01,lagranjita,4,alacran,06:00 PM
2025-06-01,lagranjita,23,cebra,07:00 PM
2025-06-02,lagranjita,19,chivo,08:00 AM
2025-06-02,lagranjita,22,camello,09:00 AM
2025-06-02,lagranjita,28,zamuro,10:00 AM
2025-06-02,lagranjita,11,gato,11:00 AM
2025-06-02,lagranjita,32,ardilla,12:00 PM
2025-06-02,lagranjita,36,culebra,01:00 PM
2025-06-02,lagranjita,13,mono,02:00 PM
2025-06-02,lagranjita,5,leon,03:00 PM
2025-06-02,lagranjita,21,gallo,04:00 PM
2025-06-02,lagranjita,34,venado,05:00 PM
2025-06-02,lagranjita,21,gallo,06:00 PM
2025-06-02,lagranjita,30,caiman,07:00 PM
2025-06-03,lagranjita,10,tigre,08:00 AM
2025-06-03,lagranjita,7,perico,09:00 AM
2025-06-03,lagranjita,13,mono,10:00 AM
2025-06-03,lagranjita,27,perro,11:00 AM
2025-06-03,lagranjita,5,leon,12:00 PM
2025-06-03,lagranjita,25,gallina,01:00 PM
2025-06-03,lagranjita,34,venado,02:00 PM
2025-06-03,lagranjita,1,carnero,03:00 PM
2025-06-03,lagranjita,18,burro,04:00 PM
2025-06-03,lagranjita,22,camello,05:00 PM
2025-06-03,lagranjita,8,raton,06:00 PM
2025-06-03,lagranjita,33,pescado,07:00 PM
2025-06-04,lagranjita,32,ardilla,08:00 AM
2025-06-04,lagranjita,12,caballo,09:00 AM
2025-06-04,lagranjita,30,caiman,10:00 AM
2025-06-04,lagranjita,8,raton,11:00 AM
2025-06-04,lagranjita,0,delfin,12:00 PM
2025-06-04,lagranjita,28,zamuro,01:00 PM
2025-06-04,lagranjita,16,oso,02:00 PM
2025-06-04,lagranjita,23,cebra,03:00 PM
2025-06-04,lagranjita,1,carnero,04:00 PM
2025-06-04,lagranjita,28,zamuro,05:00 PM
2025-06-04,lagranjita,6,rana,06:00 PM
2025-06-04,lagranjita,13,mono,07:00 PM
2025-06-05,lagranjita,5,leon,08:00 AM
2025-06-05,lagranjita,21,gallo,09:00 AM
2025-06-05,lagranjita,24,iguana,10:00 AM
2025-06-05,lagranjita,32,ardilla,11:00 AM
2025-06-05,lagranjita,10,tigre,12:00 PM
2025-06-05,lagranjita,30,caiman,01:00 PM
2025-06-05,lagranjita,18,burro,02:00 PM
2025-06-05,lagranjita,33,pescado,03:00 PM
2025-06-05,lagranjita,0,delfin,04:00 PM
2025-06-05,lagranjita,24,iguana,05:00 PM
2025-06-05,lagranjita,27,perro,06:00 PM
2025-06-05,lagranjita,23,cebra,07:00 PM
2025-06-06,lagranjita,2,toro,08:00 AM
2025-06-06,lagranjita,17,pavo,09:00 AM
2025-06-06,lagranjita,14,paloma,10:00 AM
2025-06-06,lagranjita,36,culebra,11:00 AM
2025-06-06,lagranjita,8,raton,12:00 PM
2025-06-06,lagranjita,36,culebra,01:00 PM
2025-06-06,lagranjita,19,chivo,02:00 PM
2025-06-06,lagranjita,1,carnero,03:00 PM
2025-06-06,lagranjita,28,zamuro,04:00 PM
2025-06-06,lagranjita,32,ardilla,05:00 PM
2025-06-06,lagranjita,19,chivo,06:00 PM
2025-06-06,lagranjita,5,leon,07:00 PM
2025-06-07,lagranjita,33,pescado,08:00 AM
2025-06-07,lagranjita,13,mono,09:00 AM
2025-06-07,lagranjita,2,toro,10:00 AM
2025-06-07,lagranjita,27,perro,11:00 AM
2025-06-07,lagranjita,0,delfin,12:00 PM
2025-06-07,lagranjita,36,culebra,01:00 PM
2025-06-07,lagranjita,28,zamuro,02:00 PM
2025-06-07,lagranjita,5,leon,03:00 PM
2025-06-07,lagranjita,6,rana,04:00 PM
2025-06-07,lagranjita,3,ciempies,05:00 PM
2025-06-07,lagranjita,6,rana,06:00 PM
2025-06-07,lagranjita,23,cebra,07:00 PM
2025-06-08,lagranjita,4,alacran,08:00 AM
2025-06-08,lagranjita,26,vaca,09:00 AM
2025-06-08,lagranjita,21,gallo,10:00 AM
2025-06-08,lagranjita,33,pescado,11:00 AM
2025-06-08,lagranjita,10,tigre,12:00 PM
2025-06-08,lagranjita,22,camello,01:00 PM
2025-06-08,lagranjita,29,elefante,02:00 PM
2025-06-08,lagranjita,0,delfin,03:00 PM
2025-06-08,lagranjita,31,lapa,04:00 PM
2025-06-08,lagranjita,11,gato,05:00 PM
2025-06-08,lagranjita,34,venado,06:00 PM
2025-06-08,lagranjita,15,zorro,07:00 PM
2025-06-09,lagranjita,12,caballo,08:00 AM
2025-06-09,lagranjita,35,jirafa,09:00 AM
2025-06-09,lagranjita,28,zamuro,10:00 AM
2025-06-09,lagranjita,5,leon,11:00 AM
2025-06-09,lagranjita,18,burro,12:00 PM
2025-06-09,lagranjita,7,perico,01:00 PM
2025-06-09,lagranjita,1,carnero,02:00 PM
2025-06-09,lagranjita,27,perro,03:00 PM
2025-06-09,lagranjita,20,cochino,04:00 PM
2025-06-09,lagranjita,18,burro,05:00 PM
2025-06-09,lagranjita,13,mono,06:00 PM
2025-06-09,lagranjita,19,chivo,07:00 PM
2025-06-10,lagranjita,25,gallina,08:00 AM
2025-06-10,lagranjita,13,mono,09:00 AM
2025-06-10,lagranjita,14,paloma,10:00 AM
